WY,Date,Q_mean
1915,9/8/1915,20600
1915,9/9/1915,12500
1915,9/10/1915,10900
1915,9/11/1915,7400
1915,9/12/1915,6620
1915,9/13/1915,6240
1915,9/14/1915,4260
1915,9/15/1915,5320
1915,9/16/1915,4260
1915,9/17/1915,3740
1915,9/18/1915,4260
1915,9/19/1915,2620
1915,9/20/1915,3250
1915,9/21/1915,2930
1915,9/22/1915,3580
1915,9/23/1915,3250
1915,9/24/1915,3090
1915,9/25/1915,2770
1915,9/26/1915,2160
1915,9/27/1915,2770
1915,9/28/1915,2930
1915,9/29/1915,2620
1915,9/30/1915,2160
1916,10/1/1915,3160
1916,10/2/1915,5160
1916,10/3/1915,40600
1916,10/4/1915,35100
1916,10/5/1915,11900
1916,10/6/1915,10900
1916,10/7/1915,17900
1916,10/8/1915,23600
1916,10/9/1915,17200
1916,10/10/1915,13000
1916,10/11/1915,9960
1916,10/12/1915,7280
1916,10/13/1915,8130
1916,10/14/1915,7280
1916,10/15/1915,5700
1916,10/16/1915,8130
1916,10/17/1915,4800
1916,10/18/1915,4290
1916,10/19/1915,4120
1916,10/20/1915,3310
1916,10/21/1915,3000
1916,10/22/1915,5340
1916,10/23/1915,8130
1916,10/24/1915,6470
1916,10/25/1915,6080
1916,10/26/1915,5700
1916,10/27/1915,5160
1916,10/28/1915,4460
1916,10/29/1915,4120
1916,10/30/1915,4120
1916,10/31/1915,3630
1916,11/1/1915,3310
1916,11/2/1915,2690
1916,11/3/1915,3160
1916,11/4/1915,3000
1916,11/5/1915,2390
1916,11/6/1915,2040
1916,11/7/1915,3310
1916,11/8/1915,3470
1916,11/9/1915,3160
1916,11/10/1915,3310
1916,11/11/1915,2690
1916,11/12/1915,2160
1916,11/13/1915,1720
1916,11/14/1915,2540
1916,11/15/1915,3000
1916,11/16/1915,3160
1916,11/17/1915,4120
1916,11/18/1915,3800
1916,11/19/1915,4120
1916,11/20/1915,4460
1916,11/21/1915,14700
1916,11/22/1915,9490
1916,11/23/1915,7280
1916,11/24/1915,6470
1916,11/25/1915,3470
1916,11/26/1915,3000
1916,11/27/1915,2390
1916,11/28/1915,2040
1916,11/29/1915,1520
1916,11/30/1915,3470
1916,12/1/1915,3310
1916,12/2/1915,4120
1916,12/3/1915,3630
1916,12/4/1915,3470
1916,12/5/1915,3630
1916,12/6/1915,3470
1916,12/7/1915,3630
1916,12/8/1915,3310
1916,12/9/1915,3470
1916,12/10/1915,3310
1916,12/11/1915,3310
1916,12/12/1915,2690
1916,12/13/1915,2840
1916,12/14/1915,1820
1916,12/15/1915,2040
1916,12/16/1915,3470
1916,12/17/1915,4290
1916,12/18/1915,4800
1916,12/19/1915,16600
1916,12/20/1915,36900
1916,12/21/1915,19200
1916,12/22/1915,14200
1916,12/23/1915,8630
1916,12/24/1915,3470
1916,12/25/1915,3310
1916,12/26/1915,5700
1916,12/27/1915,6080
1916,12/28/1915,6470
1916,12/29/1915,7700
1916,12/30/1915,15300
1916,12/31/1915,40600
1916,1/1/1916,38800
1916,1/2/1916,14200
1916,1/3/1916,10900
1916,1/4/1916,9490
1916,1/5/1916,9020
1916,1/6/1916,8130
1916,1/7/1916,8130
1916,1/8/1916,8130
1916,1/9/1916,10400
1916,1/10/1916,9960
1916,1/11/1916,9020
1916,1/12/1916,8130
1916,1/13/1916,9020
1916,1/14/1916,9960
1916,1/15/1916,9020
1916,1/16/1916,8130
1916,1/17/1916,9020
1916,1/18/1916,8130
1916,1/19/1916,7280
1916,1/20/1916,6470
1916,1/21/1916,6470
1916,1/22/1916,5340
1916,1/23/1916,5700
1916,1/24/1916,5700
1916,1/25/1916,3470
1916,1/26/1916,6870
1916,1/27/1916,6470
1916,1/28/1916,5700
1916,1/29/1916,5700
1916,1/30/1916,6470
1916,1/31/1916,6470
1916,2/1/1916,6470
1916,2/2/1916,9020
1916,2/3/1916,50300
1916,2/4/1916,63100
1916,2/5/1916,68000
1916,2/6/1916,26600
1916,2/7/1916,16600
1916,2/8/1916,10900
1916,2/9/1916,9960
1916,2/10/1916,8130
1916,2/11/1916,6470
1916,2/12/1916,8130
1916,2/13/1916,6470
1916,2/14/1916,9020
1916,2/15/1916,9020
1916,2/16/1916,6470
1916,2/17/1916,7280
1916,2/18/1916,7700
1916,2/19/1916,7280
1916,2/20/1916,6870
1916,2/21/1916,6470
1916,2/22/1916,6080
1916,2/23/1916,5340
1916,2/24/1916,6470
1916,2/25/1916,6870
1916,2/26/1916,11900
1916,2/27/1916,19900
1916,2/28/1916,13000
1916,2/29/1916,10400
1916,3/1/1916,6870
1916,3/2/1916,8130
1916,3/3/1916,9020
1916,3/4/1916,9960
1916,3/5/1916,7700
1916,3/6/1916,9020
1916,3/7/1916,7700
1916,3/8/1916,6870
1916,3/9/1916,6470
1916,3/10/1916,5700
1916,3/11/1916,4630
1916,3/12/1916,6470
1916,3/13/1916,6080
1916,3/14/1916,4290
1916,3/15/1916,5340
1916,3/16/1916,5700
1916,3/17/1916,5340
1916,3/18/1916,4630
1916,3/19/1916,5340
1916,3/20/1916,4630
1916,3/21/1916,4290
1916,3/22/1916,4630
1916,3/23/1916,5340
1916,3/24/1916,5340
1916,3/25/1916,5700
1916,3/26/1916,4290
1916,3/27/1916,3310
1916,3/28/1916,3160
1916,3/29/1916,6470
1916,3/30/1916,9020
1916,3/31/1916,7700
1916,4/1/1916,6870
1916,4/2/1916,4980
1916,4/3/1916,4120
1916,4/4/1916,3960
1916,4/5/1916,3160
1916,4/6/1916,5340
1916,4/7/1916,9960
1916,4/8/1916,10900
1916,4/9/1916,14700
1916,4/10/1916,14200
1916,4/11/1916,12500
1916,4/12/1916,11400
1916,4/13/1916,10900
1916,4/14/1916,8130
1916,4/15/1916,8570
1916,4/16/1916,6470
1916,4/17/1916,5700
1916,4/18/1916,4800
1916,4/19/1916,3800
1916,4/20/1916,3310
1916,4/21/1916,3630
1916,4/22/1916,3960
1916,4/23/1916,4800
1916,4/24/1916,4460
1916,4/25/1916,4800
1916,4/26/1916,4460
1916,4/27/1916,4800
1916,4/28/1916,3630
1916,4/29/1916,3960
1916,4/30/1916,4460
1916,5/1/1916,4290
1916,5/2/1916,3630
1916,5/3/1916,4290
1916,5/4/1916,4800
1916,5/5/1916,4980
1916,5/6/1916,3630
1916,5/7/1916,3310
1916,5/8/1916,8570
1916,5/9/1916,7700
1916,5/10/1916,6470
1916,5/11/1916,5160
1916,5/12/1916,3630
1916,5/13/1916,3160
1916,5/14/1916,3310
1916,5/15/1916,3000
1916,5/16/1916,6470
1916,5/17/1916,5160
1916,5/18/1916,3310
1916,5/19/1916,3160
1916,5/20/1916,3310
1916,5/21/1916,2840
1916,5/22/1916,2110
1916,5/23/1916,3310
1916,5/24/1916,3000
1916,5/25/1916,27400
1916,5/26/1916,41600
1916,5/27/1916,22800
1916,5/28/1916,9020
1916,5/29/1916,5700
1916,5/30/1916,7700
1916,5/31/1916,12500
1916,6/1/1916,11400
1916,6/2/1916,9020
1916,6/3/1916,6470
1916,6/4/1916,3160
1916,6/5/1916,3310
1916,6/6/1916,3960
1916,6/7/1916,6470
1916,6/8/1916,16600
1916,6/9/1916,21400
1916,6/10/1916,19900
1916,6/11/1916,9960
1916,6/12/1916,6870
1916,6/13/1916,4980
1916,6/14/1916,4980
1916,6/15/1916,6470
1916,6/16/1916,10900
1916,6/17/1916,53300
1916,6/18/1916,36900
1916,6/19/1916,13000
1916,6/20/1916,11400
1916,6/21/1916,8570
1916,6/22/1916,9490
1916,6/23/1916,6470
1916,6/24/1916,8130
1916,6/25/1916,9020
1916,6/26/1916,7280
1916,6/27/1916,6080
1916,6/28/1916,4460
1916,6/29/1916,4980
1916,6/30/1916,5340
1916,7/1/1916,4980
1916,7/2/1916,4980
1916,7/3/1916,9490
1916,7/4/1916,8130
1916,7/5/1916,7280
1916,7/6/1916,5700
1916,7/7/1916,4460
1916,7/8/1916,4290
1916,7/9/1916,1850
1916,7/10/1916,2690
1916,7/11/1916,2840
1916,7/12/1916,2690
1916,7/13/1916,9960
1916,7/14/1916,7700
1916,7/15/1916,7280
1916,7/16/1916,3960
1916,7/17/1916,4120
1916,7/18/1916,14200
1916,7/19/1916,18500
1916,7/20/1916,24300
1916,7/21/1916,9020
1916,7/22/1916,8130
1916,7/23/1916,8130
1916,7/24/1916,10900
1916,7/25/1916,11900
1916,7/26/1916,28200
1916,7/27/1916,36900
1916,7/28/1916,35100
1916,7/29/1916,21400
1916,7/30/1916,15300
1916,7/31/1916,10900
1916,8/1/1916,7280
1916,8/2/1916,6470
1916,8/3/1916,5340
1916,8/4/1916,10400
1916,8/5/1916,11400
1916,8/6/1916,11900
1916,8/7/1916,15900
1916,8/8/1916,14200
1916,8/9/1916,7280
1916,8/10/1916,8130
1916,8/11/1916,7280
1916,8/12/1916,7280
1916,8/13/1916,9490
1916,8/14/1916,9020
1916,8/15/1916,8130
1916,8/16/1916,6470
1916,8/17/1916,6470
1916,8/18/1916,9490
1916,8/19/1916,8570
1916,8/20/1916,7280
1916,8/21/1916,8130
1916,8/22/1916,4630
1916,8/23/1916,3800
1916,8/24/1916,3630
1916,8/25/1916,7280
1916,8/26/1916,7700
1916,8/27/1916,4290
1916,8/28/1916,3800
1916,8/29/1916,3310
1916,8/30/1916,3310
1916,8/31/1916,3800
1916,9/1/1916,3470
1916,9/2/1916,3470
1916,9/3/1916,3310
1916,9/4/1916,2840
1916,9/5/1916,3470
1916,9/6/1916,3000
1916,9/7/1916,2840
1916,9/8/1916,2660
1916,9/9/1916,2840
1916,9/10/1916,1620
1916,9/11/1916,1230
1916,9/12/1916,1720
1916,9/13/1916,2690
1916,9/14/1916,2040
1916,9/15/1916,1620
1916,9/16/1916,2840
1916,9/17/1916,2690
1916,9/18/1916,2840
1916,9/19/1916,2690
1916,9/20/1916,2270
1916,9/21/1916,2840
1916,9/22/1916,2520
1916,9/23/1916,2400
1916,9/24/1916,2660
1916,9/25/1916,2520
1916,9/26/1916,2400
1916,9/27/1916,2660
1916,9/28/1916,2270
1916,9/29/1916,1820
1916,9/30/1916,1930
1917,10/1/1916,1820
1917,10/2/1916,5340
1917,10/3/1916,3960
1917,10/4/1916,3470
1917,10/5/1916,2660
1917,10/6/1916,2400
1917,10/7/1916,2660
1917,10/8/1916,1820
1917,10/9/1916,5340
1917,10/10/1916,3960
1917,10/11/1916,2690
1917,10/12/1916,2400
1917,10/13/1916,2160
1917,10/14/1916,2040
1917,10/15/1916,2270
1917,10/16/1916,2520
1917,10/17/1916,2270
1917,10/18/1916,1620
1917,10/19/1916,3310
1917,10/20/1916,3800
1917,10/21/1916,14700
1917,10/22/1916,11900
1917,10/23/1916,9020
1917,10/24/1916,7280
1917,10/25/1916,4630
1917,10/26/1916,3470
1917,10/27/1916,2270
1917,10/28/1916,3000
1917,10/29/1916,2270
1917,10/30/1916,3000
1917,10/31/1916,2930
1917,11/1/1916,2400
1917,11/2/1916,1820
1917,11/3/1916,2840
1917,11/4/1916,2660
1917,11/5/1916,2400
1917,11/6/1916,2660
1917,11/7/1916,2520
1917,11/8/1916,2040
1917,11/9/1916,2840
1917,11/10/1916,3000
1917,11/11/1916,3000
1917,11/12/1916,2840
1917,11/13/1916,2690
1917,11/14/1916,2660
1917,11/15/1916,3160
1917,11/16/1916,3470
1917,11/17/1916,3630
1917,11/18/1916,3160
1917,11/19/1916,2660
1917,11/20/1916,2400
1917,11/21/1916,1820
1917,11/22/1916,1620
1917,11/23/1916,2520
1917,11/24/1916,3000
1917,11/25/1916,2690
1917,11/26/1916,2270
1917,11/27/1916,1820
1917,11/28/1916,1620
1917,11/29/1916,2840
1917,11/30/1916,2400
1917,12/1/1916,2660
1917,12/2/1916,3160
1917,12/3/1916,3160
1917,12/4/1916,2840
1917,12/5/1916,2400
1917,12/6/1916,2660
1917,12/7/1916,2400
1917,12/8/1916,2660
1917,12/9/1916,2690
1917,12/10/1916,2690
1917,12/11/1916,3000
1917,12/12/1916,3160
1917,12/13/1916,3310
1917,12/14/1916,4980
1917,12/15/1916,5700
1917,12/16/1916,6080
1917,12/17/1916,2270
1917,12/18/1916,1720
1917,12/19/1916,2660
1917,12/20/1916,2270
1917,12/21/1916,2690
1917,12/22/1916,4460
1917,12/23/1916,6080
1917,12/24/1916,3470
1917,12/25/1916,6470
1917,12/26/1916,6470
1917,12/27/1916,5700
1917,12/28/1916,4800
1917,12/29/1916,6470
1917,12/30/1916,6470
1917,12/31/1916,5700
1917,1/1/1917,5160
1917,1/2/1917,4630
1917,1/3/1917,5340
1917,1/4/1917,6080
1917,1/5/1917,4460
1917,1/6/1917,10400
1917,1/7/1917,13000
1917,1/8/1917,14700
1917,1/9/1917,9960
1917,1/10/1917,6470
1917,1/11/1917,6870
1917,1/12/1917,4630
1917,1/13/1917,4460
1917,1/14/1917,6470
1917,1/15/1917,7280
1917,1/16/1917,9020
1917,1/17/1917,8570
1917,1/18/1917,9490
1917,1/19/1917,9960
1917,1/20/1917,10900
1917,1/21/1917,9960
1917,1/22/1917,8570
1917,1/23/1917,7700
1917,1/24/1917,9020
1917,1/25/1917,8130
1917,1/26/1917,9960
1917,1/27/1917,8570
1917,1/28/1917,7700
1917,1/29/1917,8570
1917,1/30/1917,13000
1917,1/31/1917,15300
1917,2/1/1917,16600
1917,2/2/1917,11400
1917,2/3/1917,10900
1917,2/4/1917,8130
1917,2/5/1917,6470
1917,2/6/1917,4290
1917,2/7/1917,3630
1917,2/8/1917,5340
1917,2/9/1917,4460
1917,2/10/1917,8570
1917,2/11/1917,7280
1917,2/12/1917,7700
1917,2/13/1917,3470
1917,2/14/1917,3630
1917,2/15/1917,3470
1917,2/16/1917,4290
1917,2/17/1917,4630
1917,2/18/1917,5340
1917,2/19/1917,5160
1917,2/20/1917,5700
1917,2/21/1917,7280
1917,2/22/1917,8570
1917,2/23/1917,9020
1917,2/24/1917,9960
1917,2/25/1917,15300
1917,2/26/1917,14700
1917,2/27/1917,11900
1917,2/28/1917,9960
1917,3/1/1917,15900
1917,3/2/1917,31500
1917,3/3/1917,31500
1917,3/4/1917,59600
1917,3/5/1917,64300
1917,3/6/1917,77100
1917,3/7/1917,77100
1917,3/8/1917,64300
1917,3/9/1917,22800
1917,3/10/1917,14200
1917,3/11/1917,10900
1917,3/12/1917,10400
1917,3/13/1917,7280
1917,3/14/1917,9020
1917,3/15/1917,9020
1917,3/16/1917,8570
1917,3/17/1917,8130
1917,3/18/1917,29800
1917,3/19/1917,31500
1917,3/20/1917,23600
1917,3/21/1917,15300
1917,3/22/1917,11900
1917,3/23/1917,10900
1917,3/24/1917,11400
1917,3/25/1917,39700
1917,3/26/1917,34200
1917,3/27/1917,25100
1917,3/28/1917,20600
1917,3/29/1917,14200
1917,3/30/1917,10900
1917,3/31/1917,9960
1917,4/1/1917,8570
1917,4/2/1917,7700
1917,4/3/1917,6470
1917,4/4/1917,6870
1917,4/5/1917,7280
1917,4/6/1917,11900
1917,4/7/1917,36000
1917,4/8/1917,39700
1917,4/9/1917,18500
1917,4/10/1917,15300
1917,4/11/1917,11900
1917,4/12/1917,10900
1917,4/13/1917,9490
1917,4/14/1917,9020
1917,4/15/1917,9020
1917,4/16/1917,8130
1917,4/17/1917,7280
1917,4/18/1917,7280
1917,4/19/1917,6870
1917,4/20/1917,6470
1917,4/21/1917,5700
1917,4/22/1917,4460
1917,4/23/1917,3960
1917,4/24/1917,3630
1917,4/25/1917,3470
1917,4/26/1917,6470
1917,4/27/1917,6080
1917,4/28/1917,4980
1917,4/29/1917,5700
1917,4/30/1917,4460
1917,5/1/1917,6470
1917,5/2/1917,6470
1917,5/3/1917,5700
1917,5/4/1917,6470
1917,5/5/1917,7280
1917,5/6/1917,9960
1917,5/7/1917,9020
1917,5/8/1917,9020
1917,5/9/1917,9960
1917,5/10/1917,10400
1917,5/11/1917,9020
1917,5/12/1917,8130
1917,5/13/1917,6870
1917,5/14/1917,6080
1917,5/15/1917,5340
1917,5/16/1917,5700
1917,5/17/1917,4800
1917,5/18/1917,3960
1917,5/19/1917,3470
1917,5/20/1917,3470
1917,5/21/1917,3160
1917,5/22/1917,3310
1917,5/23/1917,3000
1917,5/24/1917,2520
1917,5/25/1917,2160
1917,5/26/1917,1820
1917,5/27/1917,3470
1917,5/28/1917,3470
1917,5/29/1917,3800
1917,5/30/1917,5700
1917,5/31/1917,6470
1917,6/1/1917,4460
1917,6/2/1917,3630
1917,6/3/1917,4290
1917,6/4/1917,4120
1917,6/5/1917,3470
1917,6/6/1917,3310
1917,6/7/1917,4460
1917,6/8/1917,5160
1917,6/9/1917,9020
1917,6/10/1917,14200
1917,6/11/1917,25100
1917,6/12/1917,35100
1917,6/13/1917,17900
1917,6/14/1917,15300
1917,6/15/1917,10900
1917,6/16/1917,8130
1917,6/17/1917,5340
1917,6/18/1917,4800
1917,6/19/1917,4290
1917,6/20/1917,3800
1917,6/21/1917,3470
1917,6/22/1917,2390
1917,6/23/1917,3160
1917,6/24/1917,3470
1917,6/25/1917,5160
1917,6/26/1917,3800
1917,6/27/1917,3470
1917,6/28/1917,3310
1917,6/29/1917,3630
1917,6/30/1917,9020
1917,7/1/1917,4800
1917,7/2/1917,4120
1917,7/3/1917,3310
1917,7/4/1917,4630
1917,7/5/1917,5700
1917,7/6/1917,4980
1917,7/7/1917,6470
1917,7/8/1917,5340
1917,7/9/1917,3470
1917,7/10/1917,4290
1917,7/11/1917,5340
1917,7/12/1917,3630
1917,7/13/1917,4630
1917,7/14/1917,4290
1917,7/15/1917,3470
1917,7/16/1917,3630
1917,7/17/1917,4630
1917,7/18/1917,8130
1917,7/19/1917,11900
1917,7/20/1917,9020
1917,7/21/1917,6470
1917,7/22/1917,10400
1917,7/23/1917,13000
1917,7/24/1917,19200
1917,7/25/1917,22800
1917,7/26/1917,23600
1917,7/27/1917,25100
1917,7/28/1917,22800
1917,7/29/1917,14700
1917,7/30/1917,9490
1917,7/31/1917,4630
1917,8/1/1917,3630
1917,8/2/1917,3310
1917,8/3/1917,3000
1917,8/4/1917,8130
1917,8/5/1917,9490
1917,8/6/1917,4630
1917,8/7/1917,3310
1917,8/8/1917,3630
1917,8/9/1917,3000
1917,8/10/1917,3000
1917,8/11/1917,2390
1917,8/12/1917,3000
1917,8/13/1917,3310
1917,8/14/1917,2040
1917,8/15/1917,2270
1917,8/16/1917,1820
1917,8/17/1917,2690
1917,8/18/1917,3000
1917,8/19/1917,1820
1917,8/20/1917,2690
1917,8/21/1917,2270
1917,8/22/1917,1820
1917,8/23/1917,2040
1917,8/24/1917,1620
1917,8/25/1917,2040
1917,8/26/1917,4630
1917,8/27/1917,3000
1917,8/28/1917,2690
1917,8/29/1917,1820
1917,8/30/1917,2040
1917,8/31/1917,2690
1917,9/1/1917,3310
1917,9/2/1917,14200
1917,9/3/1917,13000
1917,9/4/1917,11400
1917,9/5/1917,9490
1917,9/6/1917,8130
1917,9/7/1917,6080
1917,9/8/1917,3960
1917,9/9/1917,10900
1917,9/10/1917,7280
1917,9/11/1917,6080
1917,9/12/1917,4980
1917,9/13/1917,4290
1917,9/14/1917,3960
1917,9/15/1917,4630
1917,9/16/1917,3310
1917,9/17/1917,2520
1917,9/18/1917,2040
1917,9/19/1917,1820
1917,9/20/1917,1620
1917,9/21/1917,1820
1917,9/22/1917,2040
1917,9/23/1917,2270
1917,9/24/1917,3000
1917,9/25/1917,2270
1917,9/26/1917,1820
1917,9/27/1917,1620
1917,9/28/1917,1230
1917,9/29/1917,1620
1917,9/30/1917,3310
1918,10/1/1917,2270
1918,10/2/1917,2270
1918,10/3/1917,1820
1918,10/4/1917,2270
1918,10/5/1917,1420
1918,10/6/1917,1230
1918,10/7/1917,2040
1918,10/8/1917,1620
1918,10/9/1917,2270
1918,10/10/1917,2460
1918,10/11/1917,3090
1918,10/12/1917,2770
1918,10/13/1917,3090
1918,10/14/1917,3410
1918,10/15/1917,2460
1918,10/16/1917,2270
1918,10/17/1917,1820
1918,10/18/1917,2270
1918,10/19/1917,1820
1918,10/20/1917,2770
1918,10/21/1917,3090
1918,10/22/1917,2770
1918,10/23/1917,2460
1918,10/24/1917,3410
1918,10/25/1917,3090
1918,10/26/1917,2460
1918,10/27/1917,2270
1918,10/28/1917,1620
1918,10/29/1917,1820
1918,10/30/1917,4780
1918,10/31/1917,8210
1918,11/1/1917,11900
1918,11/2/1917,9060
1918,11/3/1917,5870
1918,11/4/1917,3740
1918,11/5/1917,3410
1918,11/6/1917,3090
1918,11/7/1917,2770
1918,11/8/1917,2270
1918,11/9/1917,2040
1918,11/10/1917,1820
1918,11/11/1917,3410
1918,11/12/1917,2770
1918,11/13/1917,2270
1918,11/14/1917,2040
1918,11/15/1917,1820
1918,11/16/1917,1620
1918,11/17/1917,1620
1918,11/18/1917,2460
1918,11/19/1917,2270
1918,11/20/1917,2270
1918,11/21/1917,3090
1918,11/22/1917,2460
1918,11/23/1917,2270
1918,11/24/1917,2460
1918,11/25/1917,2270
1918,11/26/1917,2770
1918,11/27/1917,3090
1918,11/28/1917,3090
1918,11/29/1917,3410
1918,11/30/1917,3740
1918,12/1/1917,4430
1918,12/2/1917,4080
1918,12/3/1917,3740
1918,12/4/1917,6620
1918,12/5/1917,5870
1918,12/6/1917,3410
1918,12/7/1917,3090
1918,12/8/1917,3410
1918,12/9/1917,1820
1918,12/10/1917,1820
1918,12/11/1917,1620
1918,12/12/1917,1520
1918,12/13/1917,1620
1918,12/14/1917,1230
1918,12/15/1917,1230
1918,12/16/1917,1230
1918,12/17/1917,1230
1918,12/18/1917,1230
1918,12/19/1917,2270
1918,12/20/1917,3090
1918,12/21/1917,3090
1918,12/22/1917,3090
1918,12/23/1917,1820
1918,12/24/1917,1620
1918,12/25/1917,1620
1918,12/26/1917,1420
1918,12/27/1917,1420
1918,12/28/1917,1230
1918,12/29/1917,1230
1918,12/30/1917,1230
1918,12/31/1917,1230
1918,1/1/1918,1230
1918,1/2/1918,1230
1918,1/3/1918,1230
1918,1/4/1918,1230
1918,1/5/1918,1230
1918,1/6/1918,1230
1918,1/7/1918,1420
1918,1/8/1918,1820
1918,1/9/1918,1820
1918,1/10/1918,2040
1918,1/11/1918,2460
1918,1/12/1918,2770
1918,1/13/1918,18500
1918,1/14/1918,19900
1918,1/15/1918,26600
1918,1/16/1918,18500
1918,1/17/1918,13600
1918,1/18/1918,10900
1918,1/19/1918,8630
1918,1/20/1918,8210
1918,1/21/1918,7400
1918,1/22/1918,4430
1918,1/23/1918,4430
1918,1/24/1918,4080
1918,1/25/1918,4780
1918,1/26/1918,4430
1918,1/27/1918,4780
1918,1/28/1918,9960
1918,1/29/1918,18500
1918,1/30/1918,37800
1918,1/31/1918,38800
1918,2/1/1918,28200
1918,2/2/1918,21400
1918,2/3/1918,15300
1918,2/4/1918,13000
1918,2/5/1918,11400
1918,2/6/1918,10900
1918,2/7/1918,9500
1918,2/8/1918,11400
1918,2/9/1918,32400
1918,2/10/1918,19900
1918,2/11/1918,14700
1918,2/12/1918,14700
1918,2/13/1918,14200
1918,2/14/1918,11400
1918,2/15/1918,11900
1918,2/16/1918,10900
1918,2/17/1918,9500
1918,2/18/1918,8630
1918,2/19/1918,8210
1918,2/20/1918,7400
1918,2/21/1918,7010
1918,2/22/1918,7400
1918,2/23/1918,7800
1918,2/24/1918,7010
1918,2/25/1918,5140
1918,2/26/1918,6620
1918,2/27/1918,6240
1918,2/28/1918,7010
1918,3/1/1918,6240
1918,3/2/1918,5500
1918,3/3/1918,4430
1918,3/4/1918,4430
1918,3/5/1918,5500
1918,3/6/1918,7010
1918,3/7/1918,7010
1918,3/8/1918,7400
1918,3/9/1918,10400
1918,3/10/1918,9960
1918,3/11/1918,9500
1918,3/12/1918,8210
1918,3/13/1918,7010
1918,3/14/1918,6240
1918,3/15/1918,5870
1918,3/16/1918,5500
1918,3/17/1918,5140
1918,3/18/1918,6240
1918,3/19/1918,5500
1918,3/20/1918,5140
1918,3/21/1918,4780
1918,3/22/1918,4430
1918,3/23/1918,7010
1918,3/24/1918,9060
1918,3/25/1918,7400
1918,3/26/1918,9960
1918,3/27/1918,9060
1918,3/28/1918,9060
1918,3/29/1918,8210
1918,3/30/1918,7010
1918,3/31/1918,6620
1918,4/1/1918,6240
1918,4/2/1918,4780
1918,4/3/1918,4430
1918,4/4/1918,5140
1918,4/5/1918,6240
1918,4/6/1918,5870
1918,4/7/1918,5500
1918,4/8/1918,6240
1918,4/9/1918,7010
1918,4/10/1918,34200
1918,4/11/1918,49300
1918,4/12/1918,47300
1918,4/13/1918,36000
1918,4/14/1918,22800
1918,4/15/1918,17200
1918,4/16/1918,8630
1918,4/17/1918,7400
1918,4/18/1918,7010
1918,4/19/1918,6240
1918,4/20/1918,5870
1918,4/21/1918,22800
1918,4/22/1918,60800
1918,4/23/1918,72300
1918,4/24/1918,70800
1918,4/25/1918,29000
1918,4/26/1918,13000
1918,4/27/1918,15900
1918,4/28/1918,22800
1918,4/29/1918,17200
1918,4/30/1918,13600
1918,5/1/1918,11400
1918,5/2/1918,17200
1918,5/3/1918,13000
1918,5/4/1918,11400
1918,5/5/1918,10400
1918,5/6/1918,9060
1918,5/7/1918,7010
1918,5/8/1918,6620
1918,5/9/1918,5500
1918,5/10/1918,4780
1918,5/11/1918,7010
1918,5/12/1918,6240
1918,5/13/1918,8630
1918,5/14/1918,16600
1918,5/15/1918,24300
1918,5/16/1918,14700
1918,5/17/1918,10400
1918,5/18/1918,9060
1918,5/19/1918,8210
1918,5/20/1918,3740
1918,5/21/1918,5500
1918,5/22/1918,5140
1918,5/23/1918,4780
1918,5/24/1918,5140
1918,5/25/1918,9500
1918,5/26/1918,11900
1918,5/27/1918,9960
1918,5/28/1918,10900
1918,5/29/1918,8210
1918,5/30/1918,7010
1918,5/31/1918,4430
1918,6/1/1918,3740
1918,6/2/1918,5500
1918,6/3/1918,5140
1918,6/4/1918,3740
1918,6/5/1918,3410
1918,6/6/1918,4080
1918,6/7/1918,3740
1918,6/8/1918,4430
1918,6/9/1918,3410
1918,6/10/1918,2770
1918,6/11/1918,3090
1918,6/12/1918,2460
1918,6/13/1918,3090
1918,6/14/1918,4430
1918,6/15/1918,3410
1918,6/16/1918,3090
1918,6/17/1918,2770
1918,6/18/1918,2160
1918,6/19/1918,1880
1918,6/20/1918,2160
1918,6/21/1918,4780
1918,6/22/1918,3410
1918,6/23/1918,4080
1918,6/24/1918,3740
1918,6/25/1918,3090
1918,6/26/1918,4430
1918,6/27/1918,11400
1918,6/28/1918,13000
1918,6/29/1918,11900
1918,6/30/1918,11400
1918,7/1/1918,5140
1918,7/2/1918,4430
1918,7/3/1918,3410
1918,7/4/1918,2160
1918,7/5/1918,3090
1918,7/6/1918,2770
1918,7/7/1918,4430
1918,7/8/1918,3740
1918,7/9/1918,3410
1918,7/10/1918,2770
1918,7/11/1918,2160
1918,7/12/1918,2460
1918,7/13/1918,3090
1918,7/14/1918,6240
1918,7/15/1918,3740
1918,7/16/1918,3410
1918,7/17/1918,2460
1918,7/18/1918,2770
1918,7/19/1918,3090
1918,7/20/1918,6240
1918,7/21/1918,11400
1918,7/22/1918,9060
1918,7/23/1918,7400
1918,7/24/1918,4430
1918,7/25/1918,3090
1918,7/26/1918,3410
1918,7/27/1918,3740
1918,7/28/1918,3740
